gene	TCGA-BH-A18U-01	TCGA-BH-A1EO-01	TCGA-BH-A1EV-01	TCGA-BH-A0C0-01	TCGA-AC-A2FM-01
COQ2	3.093327	4.110393	1.778217	4.877039	3.599343
COQ3	5.498914	3.637423	5.526742	5.254605	3.859857
COQ4	8.728498	5.800209	9.804571	17.197719	19.115736
COQ5	15.480275	9.206789	11.777602	12.453362	20.316951
COQ6	1.413438	1.150146	1.70295	1.500214	3.8457
COQ7	10.382441	7.337176	5.113021	7.260719	9.34527
COQ8A	6.374032	7.080673	2.545767	9.641258	8.705736
COQ8B	6.025477	4.338939	8.009428	3.522262	4.715267
COQ9	10.689383	5.739995	5.524233	6.564835	7.263191
CORIN	2.017391	1.466876	1.974513	0.129512	0.080169
CORO1A	3.853768	6.244053	2.968684	29.469948	3.936972
CORO1B	17.438063	10.971101	20.587524	40.044735	49.903759
CORO1C	15.677772	23.46811	13.404275	21.318512	7.170353
CORO2A	1.545999	5.695758	13.415163	16.096403	25.417656
CORO2B	0.555701	1.047938	0.760568	0.393221	1.453029
CORO6	0.193742	0.490938	7.271717	2.172717	0.481239
CORO7	0.754337	0.85042	0.65897	2.062378	2.822832
CORO7-PAM16	0	0	0.008856	0.005804	0.008652
CORT	0.028494	0	0.074748	0.156759	0.189863
COTL1	9.156705	13.117234	6.395479	36.026158	16.147105
COX10	4.816573	3.903957	3.850467	4.865428	8.517063
COX11	6.488824	4.132013	2.801623	8.835735	8.030417
COX14	28.73255	11.071325	31.833891	25.815412	50.433142
COX15	16.002874	8.595586	13.89623	11.566761	12.915903
COX16	8.762544	11.443649	8.777499	14.880343	31.881836
COX17	19.197517	5.066518	11.370926	8.420574	18.699333
COX18	3.309389	3.113141	1.51592	2.802694	3.733145
COX19	0.926679	1.449764	2.011804	2.025643	3.50497
COX20	1.446415	0.975845	1.18432	1.092545	1.272366
COX4I1	24.834205	19.605398	19.808451	40.153596	33.661221
COX4I2	1.208023	1.415761	1.633239	2.460248	4.143719
COX5A	49.940703	28.565241	27.237214	61.028459	33.872393
COX5B	49.794775	23.204511	26.717059	52.68961	42.134723
COX6A1	88.857211	29.555198	38.210491	56.871279	147.266138
COX6A2	0.059517	0	0	0.163713	0.030505
COX6B1	156.399896	89.550903	109.335632	113.337023	266.85842
COX6B2	0.03798	0.187668	0.163838	0.023216	0.056237
COX6C	85.143191	184.000388	25.455294	70.247075	868.674907
COX7A1	2.464495	3.242115	4.466753	2.068956	20.260181
COX7A2	38.731968	24.806051	23.309257	59.779429	58.345909
COX7A2L	21.964463	16.681228	19.590523	22.80196	12.775808
COX7B	40.90823	10.583926	15.328887	25.598299	20.634751
COX7B2	0	0	0	0	0
COX7C	129.367374	59.340183	57.561848	62.593757	65.930931
COX8A	307.123782	111.088186	117.085225	471.930973	203.477256
COX8C	0.090615	0	0.253554	0.124628	0.061927
CP	3.799736	23.220383	0.606631	9.984643	0.300844
CPA1	0	0.009078	0.005783	0	0.0339
CPA2	0.008802	0	0	0.024212	0.02707
CPA3	20.629317	45.356951	0.082271	16.534787	14.047566
CPA4	1.057554	0.683354	0.469489	0.783202	0.258518
CPA5	0.086876	0.214639	0.034185	0.10455	0.089057
CPA6	0.073942	0.088574	0.063481	0.055471	0.17916
CPAMD8	2.547716	1.299971	0.248452	1.597871	2.373815
CPB1	5.5866	1.413486	0.008886	0.520263	0.332789
CPB2	0.027333	0.015007	0.00956	0.012531	0
CPD	15.426074	18.139853	15.25929	20.271136	17.526669
CPE	9.029284	65.323872	18.977564	5.569244	44.622877
CPEB1	0.156779	0.27114	0.133664	0.048516	0.068304
CPEB2	3.79993	10.869787	1.680597	1.635138	5.456688
CPEB3	1.082352	1.120476	1.504352	1.265191	1.440512
CPEB4	5.878915	10.741478	4.636053	3.597682	9.005233
CPED1	0.931896	2.856451	0.890147	1.468486	1.734949
CPLANE1	0.854601	2.780186	2.860867	0.858147	1.145194
CPLANE2	2.313287	2.162536	1.957189	2.207058	3.183187
CPLX1	0.645833	0.932146	1.683717	1.080556	12.340037
CPLX2	0.056695	0	0.030935	0.040548	0.013949
CPLX3	0	0	0	0	0
CPLX4	0.004541	0	0.023827	0.006246	0.018622
CPM	2.739113	11.148675	3.060256	4.272702	5.120774
CPN1	0	0	0	0	0.008746
CPN2	0.037218	0.639276	0.122737	0.036562	0.109006
CPNE1	25.429466	32.705049	32.091194	33.26245	20.780239
CPNE2	1.433847	3.88159	1.825866	2.549729	3.376618
CPNE3	37.910097	108.33131	37.210488	51.853186	58.370605
CPNE4	0	0	0.042055	0.013781	0.051357
CPNE5	0.708572	0.710679	0.485982	2.047082	0.949546
CPNE6	0	0	0.005635	0	0
CPNE7	1.716617	0.617682	0.80364	3.777547	0.55228
CPNE8	0.870565	3.1136	0.920016	1.16313	0.494019
CPNE9	0.075842	0.056781	0.072347	0.113793	0.021204
CPO	0.426117	0.175463	0.377264	0.036629	0.177456
CPOX	3.675684	3.681685	4.253217	3.334019	3.362811
CPPED1	5.472348	6.829592	7.326231	10.705723	2.550346
CPQ	5.620993	15.371621	8.116682	3.6829	6.091519
CPS1	0.07245	0.291979	0.106754	0.050882	0.229127
CPSF1	11.22863	15.93105	22.471218	33.264407	26.880594
CPSF2	6.504823	8.498253	7.458046	6.027835	5.636296
CPSF3	15.625096	11.545261	14.530989	20.021422	7.400054
CPSF4	5.254031	3.487741	2.981128	5.01196	6.294604
CPSF4L	0.042145	0.034708	0.055278	0.347784	0.453628
CPSF6	14.019093	13.003933	23.66438	15.283994	13.882166
CPSF7	23.668749	19.215464	14.189498	13.437212	9.730902
CPT1A	35.236838	16.992571	23.354365	19.393428	23.351166
CPT1B	0.365	0.058179	0.465362	0.480414	1.178817
CPT1C	0.72754	0.705427	0.478214	0.166142	0.413712
CPT2	7.838967	7.609647	5.84626	7.754014	9.103335
CPTP	4.585383	6.753695	31.030091	32.728235	13.565617
CPVL	5.432285	10.011288	2.847543	13.888618	2.935042
CPXCR1	0	0	0	0	0
CPXM1	6.073403	17.999493	3.55383	4.972974	3.609911
CPXM2	7.912114	6.046641	6.995027	3.18531	5.882681
CPZ	0.060717	0.246167	0.166627	0.07066	0.090968
CR1	0.047743	0.164212	0.008841	0.341838	0.031668
CR1L	0.081427	0.01916	0.018309	0.175986	0
CR2	0.009887	0.010856	0.020749	0.149579	0
CRABP1	186.4787	0.026704	9.152533	0.445966	0.083099
CRABP2	435.776898	205.43298	320.937406	434.893646	33.261922
CRACD	0.295352	1.295856	1.210273	0.367695	4.705945
CRACR2A	0.259582	2.935441	1.09088	0.378333	0.487186
CRACR2B	1.703318	1.470521	32.758633	4.255293	17.300559
CRADD	2.981897	1.395295	0.691367	1.134039	3.307634
CRAMP1	1.932369	1.919167	2.560288	3.276511	5.244911
CRAT	16.264329	21.12699	51.118938	30.479781	2.890162
CRB1	0.021515	0.010422	0.070382	0.010444	0.014271
CRB2	0.027893	0.016706	0.135698	0.080213	0.176758
CRB3	10.173257	8.494708	9.454595	18.192239	39.465185
CRBN	8.160869	5.778688	6.332244	4.921184	7.26446
CRCP	12.797524	15.587991	10.135835	20.422147	23.207372
CRCT1	0	0	0	0	0
CREB1	5.667938	9.4242	5.892722	6.294639	4.419301
CREB3	20.566117	22.389521	31.376593	16.148502	44.089342
CREB3L1	5.961939	12.427498	77.640282	13.761424	17.852489
CREB3L2	9.392439	19.969079	10.964726	13.389149	7.376592
CREB3L3	0.018035	0.118821	0	0.09095	0
CREB3L4	38.241216	20.818985	98.601016	19.214337	33.910466
CREB5	0.175142	1.208407	0.22719	0.210535	0.144197
CREBBP	5.723625	9.752865	10.354678	8.843375	10.342576
CREBL2	12.729147	31.168411	11.707122	16.287698	10.056912
CREBRF	2.356208	5.21607	2.116255	1.807933	2.831531
CREBZF	14.791006	9.240779	9.89334	8.322659	11.047583
CREG1	57.898535	58.153501	34.471142	47.983082	32.184153
CREG2	0.020265	0.089007	0.092144	0.024775	0.016157
CRELD1	7.018378	5.397414	13.436644	9.066712	16.477225
CRELD2	6.277609	2.66965	6.940382	8.256718	5.284933
CREM	3.440755	2.703328	1.897097	4.84495	2.800284
CRH	0.010434	0	0	0.04305	0
CRHBP	0.068923	0.198663	0.066295	0.071095	0.429808
CRHR1	0.191132	0.080721	0.066852	0.013481	0.035167
CRHR2	0.056574	0.059902	0.038162	0.016673	0.1367
CRIM1	7.030133	15.622655	23.138415	17.354389	14.290463
CRIP1	1.017134	0.170732	4.187575	3.24337	14.730228
CRIP2	19.417596	12.510103	54.332297	29.342926	94.373578
CRIP3	0.131262	0.06486	0.151507	0.02708	0.161469
CRIPAK	0.917779	1.565436	1.967939	1.022794	7.913319
CRIPT	8.976845	9.308323	5.521082	6.683307	5.045759
CRISP1	0	0.013258	0.008447	0.121782	0
CRISP2	0	0	0.333855	0.393834	0
CRISP3	0.995903	0.047204	0.669106	17.629043	0.036723
CRISPLD1	0.715836	5.369903	0.71023	0.214453	1.344105
CRISPLD2	9.544327	22.721563	6.010663	4.77594	4.479652
CRK	21.417094	22.685166	13.791179	27.382746	22.204988
CRKL	24.337804	19.102065	29.427233	34.887016	12.561206
CRLF1	0.357405	1.203712	0.772446	1.27659	4.445756
CRLF2	0.016019	0.10554	0	0.088128	0.057475
CRLF3	4.917609	4.749545	2.066302	9.313405	5.380592
CRLS1	11.623225	8.661171	7.16618	4.733573	8.479139
CRMP1	0.64419	1.876168	1.894413	0.460108	0.734053
CRNKL1	29.582821	17.308215	19.50821	15.567926	18.754724
CRNN	0	0	0	0.15134	0
CROCC	0.83663	1.108977	2.010942	2.58089	4.340267
CROCC2	0.005386	0.004436	0.890149	0.077783	0.024846
CROT	1.438875	7.408091	1.835538	6.968645	2.940058
CRP	0	0.026319	0.008384	0.010989	0
CRPPA	0.260282	0.462331	0.283827	0.263222	0.384531
CRTAC1	0.045312	0.328382	0.095092	1.844667	0.232246
CRTAM	0.288883	0.703811	0.315758	2.003148	0.111051
CRTAP	26.083399	35.246171	27.293834	15.623588	14.711351
CRTC1	1.578719	2.189112	2.350233	5.903537	4.994866
CRTC2	13.732483	13.368526	11.706347	11.671876	17.44466
CRTC3	3.556599	5.316113	4.869213	8.976472	5.002613
CRX	0.002687	0	0	0.003696	0.005509
CRY1	7.060508	7.344246	3.480731	5.953296	6.660711
CRY2	5.317939	9.413469	6.800819	5.446276	10.322632
CRYAA	0	0	0	0	0
CRYAA2	0	0	0	0	0
CRYAB	3.947867	5.925642	3.067922	1.386627	4.259126
CRYBA1	0.060828	0	0.510621	0	0.04157
CRYBA2	0.077507	0	0.046473	0.015228	0
CRYBA4	0.019851	0.065393	0.04166	0	0.040699
CRYBB1	0.438273	0.794061	0.444554	0.442041	0.269566
CRYBB2	0.181707	0	0.286	0.549807	0.093135
CRYBB3	0.16712	0.091754	0.56505	0.919401	0.03807
CRYBG1	21.729639	18.484625	29.265975	30.098954	7.104987
CRYBG2	0.394871	0.126464	1.404158	0.512918	0.053409
CRYBG3	0.826395	3.522958	6.573902	6.217817	0.558722
CRYGA	0	0	0	0	0
CRYGB	0	0	0	0	0
CRYGC	0	0	0	0	0
CRYGD	0	0	0	0	0
CRYGN	0.154116	0.331948	0.062198	0.008153	0
CRYGS	0.651154	0.505434	0.691115	1.286741	1.089488
CRYL1	5.776955	7.788408	7.569567	17.614976	14.263897
CRYM	0.063852	0.273441	1.809013	4.092391	0.065455
CRYZ	8.544218	15.436225	2.075965	6.558655	4.476329
CRYZL1	3.002479	3.27543	3.664675	2.530746	3.75916
CS	30.800277	17.976096	35.356154	44.57154	26.348267
CSAD	3.832277	2.343627	7.934735	7.010867	8.240439
CSAG1	8.167558	0	0	0.020277	0
CSAG2	1.522109	0	0.020476	0	0
CSAG3	0.183641	0	0	0.140318	0
CSDC2	0.639016	0.709835	1.299466	0.143073	0.223431
CSDE1	75.062871	135.199949	130.694622	83.924363	51.829582
CSE1L	110.597477	41.582549	42.041489	73.698685	36.846089
CSF1	5.696239	13.253512	5.054199	11.835348	2.424646
CSF1R	7.632367	18.712602	5.112848	19.606045	5.507553
CSF2	0.040913	0	0.021465	0.45016	0.08388
CSF2RA	0.992015	2.360896	1.261466	4.468916	0.827326
CSF2RB	1.825653	4.115409	0.942633	8.715184	1.066122
CSF3	0.007252	0.011945	0	0.09974	0.059472
CSF3R	1.01611	8.931217	8.75016	10.297493	1.249163
CSGALNACT1	1.30898	3.405275	2.598142	1.383048	2.194606
CSGALNACT2	10.975963	14.573583	10.330581	10.780241	8.468518
CSH1	0	0	0	0.040016	0
CSH2	0.070495	0	0	0.036358	0
CSHL1	0	0.014594	0	0	0
CSK	8.423033	8.616514	8.842056	21.817613	14.708641
CSKMT	1.860131	0.624415	0.816807	1.154038	0.585522
CSMD1	0.035288	0.039694	0.047866	0.00947	0.018528
CSMD2	0.291714	0.533053	0.416814	0.060974	0.039993
CSMD3	0.007828	0	0	0.002153	0.381953
CSN1S1	0	0.053841	0.01715	0.067438	0.301586
CSN2	0	0	0	0	0
CSN3	0	0	0	0	0
CSNK1A1	24.376459	25.246608	23.667732	12.136061	27.468789
CSNK1A1L	0.013383	0	0.028085	0.009203	0.006859
CSNK1D	10.840402	11.290813	10.116834	27.896727	32.87962
CSNK1E	18.122447	14.821711	23.554471	15.532613	21.651521
CSNK1G1	3.900567	3.543824	5.23891	3.377764	4.513861
CSNK1G2	7.664486	8.852879	10.75578	26.763933	17.423184
CSNK1G3	11.446553	12.690947	4.659106	6.53196	7.056869
CSNK2A1	40.627461	22.464963	25.751648	15.686678	25.471565
CSNK2A2	10.358998	8.751892	5.487492	5.024893	6.183112
CSNK2A3	0.181912	0.262172	0.369834	0.062549	0.06993
CSNK2B	23.295307	14.176053	13.719491	12.569664	15.310551
CSPG4	1.499229	2.763634	4.617572	2.072663	4.023334
CSPG5	0.763294	0.479805	0.270846	0.076073	0.309959
CSPP1	3.809357	7.467292	3.441624	6.487574	8.949542
CSRNP1	8.535497	8.200906	6.769838	5.711236	16.503434
CSRNP2	13.873658	9.871555	16.98027	10.965276	11.028586
CSRNP3	0.076877	0.335549	0.216457	0.054629	0.068299
CSRP1	35.186446	20.77296	20.611235	13.575478	24.064176
CSRP2	0.879934	1.526083	2.436305	0.403409	0.663172
CSRP3	0	0	0	0	0.011257
CST1	9.711233	13.744953	7.187299	29.506053	3.425598
CST11	0	0	0	0	0
CST2	0.021523	1.347111	2.077756	0.325621	2.316659
CST3	18.931301	51.971518	16.065551	56.359332	75.661213
CST4	0.021437	3.707411	26.363069	0.294837	0.021975
CST5	0.212953	1.858983	0.022345	0.087866	0
CST6	14.084175	0.349365	9.92662	28.122682	0.130462
CST7	5.452965	4.276905	3.142472	22.68984	1.188957
CST8	0	0	0	0	0.035955
CST9	0.070788	0	0	0	1.451307
CST9L	0	0	0	0.046178	0.086045
CSTA	2.978299	1.950618	0.848959	13.594978	0.865439
CSTB	30.776039	45.014686	29.518755	63.385486	31.084782
CSTF1	16.04892	7.955044	8.425413	12.3812	7.024274
CSTF2	14.862527	7.408218	11.748671	15.713192	10.987197
CSTF2T	12.408761	9.708835	16.152316	15.421353	12.86504
CSTF3	20.529459	6.504456	10.449238	11.509845	9.433666
CSTL1	0	0	0	0	0.030761
CT45A1	0	0	0	0.033422	0.062277
CT45A10	0	0	0	0.065639	0.065231
CT45A2	0	0	0	0	0
CT45A3	0	0	0	0	0.014154
CT45A5	0	0	0	0	0
CT45A6	0	0	0	0	0
CT45A7	0	0	0	0	0
CT45A8	0	0	0	0	0
CT45A9	0	0	0	0	0
CT47A1	0	0	0	0	0
CT47A10	0	0	0	0	0
CT47A11	0	0	0	0	0
CT47A12	0	0	0	0	0
CT47A2	0	0	0	0	0
CT47A3	0	0	0	0	0
CT47A4	0	0	0	0	0
CT47A5	0	0	0	0	0
CT47A6	0	0	0	0	0
CT47A7	0	0	0	0	0
CT47A8	0	0	0	0	0
CT47A9	0	0	0	0	0
CT47B1	0	0	0	0	0
CT55	0.01859	0	0	0.025568	0.047643
CT62	0.61029	0.642211	7.073857	2.215001	24.966586
CT83	4.553614	0	0	0	0
CTAG1A	0	0	0	0	0
CTAG1B	0	0	0	0	0
CTAG2	0	0	0	0	0
CTAGE1	0	0	0.003915	0	0
CTAGE15	0	0	0.03918	0.068472	0.012759
CTAGE4	0.068428	0	0.019582	0.034223	0.127538
CTAGE6	0	0.010167	0.006477	0.00849	0
CTAGE8	0.124414	0.071722	0.019582	0.042779	0.127538
CTAGE9	0.013795	0	0.007238	0.009487	0.070709
CTBP1	5.73996	8.946768	9.829534	7.152994	23.123757
CTBP2	7.125961	8.975406	16.576681	11.851942	11.824999
CTBS	4.380364	4.646843	2.714478	2.533641	3.032408
CTC-487M23.8	0.103675	0.097578	0.085475	0.050925	0.113869
CTC1	3.915613	2.440295	3.854291	3.490571	6.041594
CTCF	19.550402	17.312069	16.90877	17.266929	19.880096
CTCFL	0.003606	0	0	0	0
CTD-2287O16.3	0	0	0	0	0
CTD-3138B18.4	0.011004	0	0.034641	0	0.067683
CTDNEP1	27.712607	26.147383	19.540771	37.369308	33.275114
CTDP1	1.144207	2.106325	2.011675	3.380312	7.302464
CTDSP1	17.359378	22.169334	26.041828	21.673816	27.815287
CTDSP2	32.293128	55.572262	41.040635	41.529916	67.096378
CTDSPL	20.846226	9.731066	13.074925	5.764775	11.309807
CTDSPL2	5.768405	5.072901	5.025095	3.502895	4.314969
CTF1	1.373853	2.230982	4.263873	3.606097	0.466143
CTH	1.053719	1.087475	0.797767	2.953521	0.362337
CTHRC1	74.350163	135.391024	59.953238	29.959343	8.892898
CTIF	3.587545	5.257531	3.147114	5.959268	6.362991
CTLA4	1.29857	0.66292	0.135463	4.522447	0.21797
CTNNA1	69.347025	66.583326	68.383409	36.543466	53.052094
CTNNA2	0	0.007038	0.004484	0	0.032854
CTNNA3	0.01012	0.059529	0.010619	0.001988	0.05928
CTNNAL1	9.563899	6.741419	4.100519	6.902211	3.594808
CTNNB1	94.920713	101.729302	78.818099	43.795696	61.235377
CTNNBIP1	5.834103	12.039379	20.186674	11.067802	14.719146
CTNNBL1	16.54945	8.719608	11.655722	18.523037	12.417362
CTNND1	52.212686	61.148076	48.294297	39.291001	27.384902
CTNND2	0.548917	1.858456	0.125535	1.419581	4.881535
CTNS	4.264069	5.977598	2.540422	7.728279	6.959806
CTPS1	7.928768	5.141213	6.334124	8.46448	2.063685
CTPS2	9.335216	6.674922	18.659012	11.195693	7.410072
CTR9	11.789314	17.835203	19.863467	13.005877	34.318361
CTRB1	0.015846	0.026099	0	0	0.016244
CTRB2	0.006862	0	0.021602	0	0
CTRC	0	0	0.038768	0.006352	0.042608
CTRL	0.00593	0.009767	0	0.016311	0.006079
CTSA	23.700729	27.436026	15.993019	38.193089	16.517526
CTSB	170.374853	222.051533	182.61697	251.878369	217.273003
CTSC	7.989707	8.495317	5.039371	43.381024	2.573559
CTSD	155.736838	306.300576	294.628693	376.964371	210.923688
CTSE	0	0	0.006325	0.323305	0.018536
CTSF	39.08066	52.209553	10.733159	15.972076	48.131218
CTSG	0.210907	2.914148	0	0.5318	1.969842
CTSH	14.544502	17.358341	12.930702	44.032685	9.467347
CTSK	156.231642	275.623087	121.868157	57.450126	20.762667
CTSL	44.17422	54.927684	22.305121	63.937344	20.549078
CTSO	12.022648	26.193656	11.082853	14.67654	17.978352
CTSS	26.486813	35.924386	9.209674	95.727988	6.444458
CTSV	2.849906	0.688309	0.53914	2.336713	0.284421
CTSW	1.357992	1.218632	0.343954	16.101102	0.883255
CTSZ	98.333278	131.816403	120.961928	277.603668	42.30321
CTTN	37.82126	32.168187	23.580756	25.812959	32.992619
CTTNBP2	0.135018	1.274013	0.165689	0.100718	0.994663
CTTNBP2NL	3.559487	8.710007	5.544318	3.860836	2.971242
CTU1	1.211106	0.584463	0.56661	1.549002	2.040195
CTU2	2.657376	1.629147	2.166635	8.39424	3.74271
CTXN1	5.711815	11.364348	7.597899	28.711911	37.463055
CTXN2	0.005693	0	0.017921	0	0.005836
CTXN3	0	0.025194	0.024076	0	0.02352
CTXND1	0.074771	0.003849	0.085814	0.022496	0.016767
CU104787.1	0	0	0	0	0
CU639417.1	0	0	0	0	0
CUBN	0.073356	0.30206	0.170624	0.085757	0.067678
CUEDC1	11.867301	5.268178	53.035784	25.560645	11.274536
CUEDC2	27.991226	13.915693	30.687462	28.36778	33.509452
CUL1	19.221066	25.051961	12.426968	24.994266	17.094172
CUL2	10.62543	8.109086	9.09803	12.540241	8.747109
CUL3	10.406778	9.449712	7.431184	5.970032	5.732093
CUL4A	9.220896	14.779863	15.34952	8.509102	18.118334
CUL4B	16.058015	21.127462	18.423549	15.673718	11.858249
CUL5	10.54736	16.64872	5.840659	11.783795	6.712017
CUL7	9.448429	9.936737	19.531474	9.186589	14.383324
CUL9	3.280033	2.512939	5.154376	2.877352	4.236658
CUTA	75.355727	60.76534	32.723548	40.059035	79.895625
CUTC	8.789502	4.272643	5.827451	5.517168	6.990657
CUX1	4.966071	9.822312	3.121626	5.246769	15.07279
CUX2	0.002105	0.100548	0.008835	0.075274	0.114367
CUZD1	0.367159	0.099515	0.073151	0.268468	0.200099
CWC15	27.49361	13.691059	15.680287	17.582124	11.800135
CWC22	8.785801	10.570029	8.466858	9.032753	4.518088
CWC25	6.363547	4.306915	52.694227	8.913286	11.991581
CWC27	10.206223	8.593149	7.281179	5.831578	6.354264
CWF19L1	10.988684	3.806177	7.367663	10.273775	8.253788
CWF19L2	9.625371	7.834345	7.543145	6.851047	3.391937
CWH43	0	0	0.608322	0.035281	0
CX3CL1	4.757386	2.379998	3.520917	6.517212	4.918206
CX3CR1	0.418448	5.063949	2.20927	1.011697	0.776632
CXADR	6.787119	2.321511	2.475053	0.745586	1.18799
CXCL1	0.124222	0.245526	0.078209	1.759761	0.165544
CXCL10	81.591338	32.176439	7.455355	173.598144	3.831154
CXCL11	23.777585	6.323454	0.832258	49.680772	0.536275
CXCL12	8.379442	59.836277	19.094689	13.007698	33.756408
CXCL13	8.842764	3.224267	0.059025	90.069851	0.738099
CXCL14	1570.616474	540.62075	55.203951	12.713567	33.900979
CXCL16	22.921524	26.146678	11.475671	21.888639	11.683534
CXCL17	8.841714	3.456775	31.441833	1.210467	0.929966
CXCL2	0.236122	0.424269	0.090096	0.79712	0.363076
CXCL3	0.050786	0.095599	0.022839	0.109763	0.081811
CXCL5	0.01903	0.083583	0.006656	0.130864	0.019508
CXCL6	0.022124	0.012147	0	0.23329	0.04536
CXCL8	2.215945	3.055147	0.690877	6.153867	0.457219
CXCL9	50.965228	31.539523	2.910045	262.506714	7.209712
CXCR1	0.025883	1.630656	0.040739	0.053398	0.35156
CXCR2	0.079724	0.221589	0.073198	0.102796	0.030647
CXCR3	0.818751	2.129294	0.135651	13.299566	0.812803
CXCR4	50.194274	36.734847	29.297	82.734704	9.669054
CXCR5	0.007267	0.017953	0.0305	0.059965	0
CXCR6	0.811582	0.759834	0.098606	5.55759	0.389707
CXorf21	1.345219	3.688053	0.628367	4.72686	0.685048
CXorf38	6.721555	5.270014	4.277078	4.840294	4.872104
CXorf40A	3.624681	3.702274	4.531983	5.54635	20.243248
CXorf40B	5.691518	7.070445	5.978891	10.175368	59.054538
CXorf49	0	0	0	0	0
CXorf49B	0.009168	0	0	0	0
CXorf51A	0	0	0	0	0
CXorf51B	0	0	0	0	0
CXorf56	13.091545	11.05895	8.151883	14.941718	17.335003
CXorf58	0.033453	0.02755	0.096532	0.057512	0.051439
CXorf65	0.171268	0.070523	0.404355	0.922593	0.175568
CXorf66	0	0	0	0	0
CXXC1	5.110453	4.131932	5.010421	11.555592	9.147771
CXXC4	0.708267	0.127594	1.431222	0.163622	0.567226
CXXC5	41.727601	23.92158	22.914391	30.90256	67.736059
CYB561	23.806888	13.577406	61.913696	45.121049	50.537115
CYB561A3	3.605122	3.928602	2.791332	5.756522	1.756712
CYB561D1	1.389231	2.688963	3.16782	1.797841	3.761855
CYB561D2	19.332969	7.029625	9.904224	13.448808	23.86115
CYB5A	7.882797	10.825397	18.073922	17.413265	3.482148
CYB5B	8.741115	7.609707	6.489989	8.907575	7.660003
CYB5D1	0.833277	0.526339	1.175723	0.662042	0.779559
CYB5D2	9.960569	6.282856	9.22073	9.18365	13.281407
CYB5R1	16.485269	33.852503	20.992551	23.351603	33.747032
CYB5R2	0.535642	0.641635	3.533471	0.334864	1.355447
CYB5R3	37.338463	33.704276	33.313802	32.547938	31.625366
CYB5R4	2.058563	3.674099	1.527126	4.044664	2.887887
CYB5RL	1.207249	0.934738	0.503462	0.546371	0.933458
CYBA	4.915613	7.282842	4.362908	60.312364	5.299584
CYBB	12.83061	32.15231	6.046058	54.406923	3.705157
CYBC1	8.065194	7.411805	6.235066	22.947241	18.428911
CYBRD1	41.806367	88.556728	83.649363	40.545617	9.871452
CYC1	81.115667	59.249972	39.756424	128.772518	121.1561
CYCS	26.216786	30.342326	24.117239	28.213094	22.990762
CYFIP1	15.870434	15.269956	8.328113	13.037852	18.896385
CYFIP2	7.891392	9.314212	1.494226	3.375111	2.158453
CYGB	1.108221	3.335957	3.47714	3.363758	7.790024
CYHR1	5.926793	7.748859	5.780613	11.26003	16.677119
CYLC1	0	0	0	0	0
CYLC2	0	0	0	0	0
CYLD	3.520852	41.306374	3.56014	4.842439	3.54555
CYP11A1	0.119903	0.265852	0.25163	0.088797	0.033092
CYP11B1	0	0	0.004016	0	0
CYP11B2	0	0	0	0	0
CYP17A1	0.028528	0.078313	0.174618	0.150405	0.380174
CYP19A1	0.009541	0.116288	0.036041	0.015747	0.039122
CYP1A1	0	0	0.039343	0.025784	0.038436
CYP1A2	0	0	0	0	0.00605
CYP1B1	76.25585	55.396946	9.353822	5.957123	7.085445
CYP20A1	2.470478	4.030381	3.339774	2.17766	1.928738
CYP21A2	0.796937	0.565157	0.783968	0.053281	0.158851
CYP24A1	0.020266	0.073435	0	0.117066	0.004155
CYP26A1	0.904634	0.597788	1.460806	0.171356	0.127718
CYP26B1	0.388436	0.978188	0.602963	0.719678	0.918137
CYP26C1	0.022135	0.030381	0.03871	0.005074	0.003782
CYP27A1	6.417025	20.845433	7.611221	41.567724	2.002763
CYP27B1	1.633323	0.362294	1.581269	1.718598	0.11514
CYP27C1	0.078865	0.141706	0.112846	0.024652	0.011024
CYP2A13	0.157382	0	0	0.089129	0
CYP2A6	0.027805	0.022899	0.284469	0.019121	0.08551
CYP2A7	0.049862	0.010266	0.02616	0.008572	0.025557
CYP2B6	0.067286	0.029553	0.014121	0.006169	0
CYP2C18	0.079897	0	0.013973	0.173988	0.020476
CYP2C19	0	0	0	0	0
CYP2C8	0.33814	0.123766	0.144554	0.103348	0.179734
CYP2C9	0.015908	0.008734	0.005564	0.080225	0.005436
CYP2D6	0.283368	0.054271	0.463297	0.453177	0.26346
CYP2D7	0.263571	0.058666	0.142021	0.186152	0.094931
CYP2E1	0.361442	0.041342	0.142224	0.075948	0.279603
CYP2F1	0.032263	0	0.005642	0.007396	0.016537
CYP2J2	1.954522	0.372477	10.384429	3.576823	2.003594
CYP2R1	1.728992	3.129642	3.561159	2.348568	5.64245
CYP2S1	1.512454	2.481915	1.140311	6.055601	0.539778
CYP2U1	1.008843	2.740419	1.374501	1.906935	0.831128
CYP2W1	0	0	0.018276	0.079849	0.351137
CYP39A1	0.186298	0.417655	0.885107	0.967967	0.180365
CYP3A4	0.035879	0.016884	0.005378	0.063445	0.084067
CYP3A43	0.01221	0.020111	0.038437	0.02519	0.106393
CYP3A5	0.062187	0.102427	0.102899	0.180927	0.134852
CYP3A7	0.065335	0.088621	0.024196	0.058144	0.145769
CYP46A1	0.020658	0.056708	0.07948	0.042618	0.123529
CYP4A11	0.062079	0.02045	0.026056	0.022768	0.05091
CYP4A22	0.521483	0.006871	0.109439	0.040165	0.01283
